zpc;annee;lc;ma;fp;fm;tot;eff_std;nue_ma;nue_fp;nue_fm;nue_tot
9;2022;8.25;0;0;0;0;19471.546;0;0;0;0
9;2022;8.75;0;0;0;0;19471.546;0;0;0;0
9;2022;9.25;0;0;0;0;19471.546;0;0;0;0
9;2022;9.75;0;0;0;0;19471.546;0;0;0;0
9;2022;10.25;0;0;0;0;19471.546;0;0;0;0
9;2022;10.75;0;0;0;0;19471.546;0;0;0;0
9;2022;11.25;250391;0;0;250391;19471.546;12.859;0;0;12.859
9;2022;11.75;212430;0;0;212430;19471.546;10.91;0;0;10.91
9;2022;12.25;236202;0;0;236202;19471.546;12.131;0;0;12.131
9;2022;12.75;703931;0;0;703931;19471.546;36.152;0;0;36.152
9;2022;13.25;1053286;0;0;1053286;19471.546;54.094;0;0;54.094
9;2022;13.75;1138073;0;0;1138073;19471.546;58.448;0;0;58.448
9;2022;14.25;1107124;0;0;1107124;19471.546;56.859;0;0;56.859
9;2022;14.75;3477807;0;0;3477807;19471.546;178.61;0;0;178.61
9;2022;15.25;4702147;0;0;4702147;19471.546;241.488;0;0;241.488
9;2022;15.75;7368730;0;0;7368730;19471.546;378.436;0;0;378.436
9;2022;16.25;16461801;0;0;16461801;19471.546;845.429;0;0;845.429
9;2022;16.75;23269930;0;0;23269930;19471.546;1195.074;0;0;1195.074
9;2022;17.25;39762458;193332;0;39955790;19471.546;2042.08;9.929;0;2052.009
9;2022;17.75;49244619;37833;0;49282452;19471.546;2529.055;1.943;0;2530.998
9;2022;18.25;57699077;637055;0;58336132;19471.546;2963.251;32.717;0;2995.968
9;2022;18.75;55331852;899017;0;56230869;19471.546;2841.677;46.171;0;2887.848
9;2022;19.25;44115973;2712109;126692;46954774;19471.546;2265.664;139.286;6.507;2411.456
9;2022;19.75;30005985;7229938;250391;37486314;19471.546;1541.017;371.308;12.859;1925.184
9;2022;20.25;24110798;13599018;696327;38406143;19471.546;1238.258;698.405;35.761;1972.424
9;2022;20.75;8953111;20275549;1621479;30850139;19471.546;459.805;1041.291;83.274;1584.37
9;2022;21.25;4030237;30957644;2509287;37497168;19471.546;206.981;1589.891;128.869;1925.742
9;2022;21.75;982876;40924142;3753218;45660236;19471.546;50.478;2101.741;192.754;2344.972
9;2022;22.25;377083;37104146;6845756;44326985;19471.546;19.366;1905.557;351.577;2276.501
9;2022;22.75;42870;29583109;7309992;36935971;19471.546;2.202;1519.299;375.419;1896.92
9;2022;23.25;0;20985822;12830577;33816399;19471.546;0;1077.769;658.94;1736.708
9;2022;23.75;0;13230991;13499956;26730947;19471.546;0;679.504;693.317;1372.821
9;2022;24.25;0;4218654;13326949;17545603;19471.546;0;216.657;684.432;901.089
9;2022;24.75;0;2010180;10356532;12366712;19471.546;0;103.237;531.88;635.117
9;2022;25.25;0;548559;6049747;6598306;19471.546;0;28.172;310.697;338.869
9;2022;25.75;0;300683;3209987;3510670;19471.546;0;15.442;164.855;180.297
9;2022;26.25;0;126692;1501141;1627833;19471.546;0;6.507;77.094;83.601
9;2022;26.75;0;0;236202;236202;19471.546;0;0;12.131;12.131
9;2022;27.25;0;0;131121;131121;19471.546;0;0;6.734;6.734
9;2022;27.75;0;0;0;0;19471.546;0;0;0;0
9;2022;28.25;0;0;0;0;19471.546;0;0;0;0
9;2022;28.75;0;0;0;0;19471.546;0;0;0;0
9;2022;29.25;0;0;0;0;19471.546;0;0;0;0
9;2022;29.75;0;0;0;0;19471.546;0;0;0;0
9;2022;30.25;0;0;0;0;19471.546;0;0;0;0
9;2022;30.75;0;0;0;0;19471.546;0;0;0;0
9;2022;31.25;0;0;0;0;19471.546;0;0;0;0
9;2022;31.75;0;0;0;0;19471.546;0;0;0;0
10;1982;5.25;0;0;0;0;41868.205;0;0;0;0
10;1982;5.75;0;0;0;0;41868.205;0;0;0;0
10;1982;6.25;0;0;0;0;41868.205;0;0;0;0
10;1982;6.75;0;0;0;0;41868.205;0;0;0;0
10;1982;7.25;0;0;0;0;41868.205;0;0;0;0
10;1982;7.75;0;0;0;0;41868.205;0;0;0;0
10;1982;8.25;244498;0;0;244498;41868.205;5.84;0;0;5.84
10;1982;8.75;122249;0;0;122249;41868.205;2.92;0;0;2.92
10;1982;9.25;122249;0;0;122249;41868.205;2.92;0;0;2.92
10;1982;9.75;596355;0;0;596355;41868.205;14.244;0;0;14.244
10;1982;10.25;2278060;0;0;2278060;41868.205;54.41;0;0;54.41
10;1982;10.75;1300067;0;0;1300067;41868.205;31.051;0;0;31.051
10;1982;11.25;1150924;0;0;1150924;41868.205;27.489;0;0;27.489
10;1982;11.75;2286402;0;0;2286402;41868.205;54.61;0;0;54.61
10;1982;12.25;4012511;0;0;4012511;41868.205;95.837;0;0;95.837
10;1982;12.75;4038133;0;0;4038133;41868.205;96.449;0;0;96.449
10;1982;13.25;6260116;0;0;6260116;41868.205;149.52;0;0;149.52
10;1982;13.75;8133471;0;0;8133471;41868.205;194.264;0;0;194.264
10;1982;14.25;10700721;0;0;10700721;41868.205;255.581;0;0;255.581
10;1982;14.75;11811048;0;0;11811048;41868.205;282.101;0;0;282.101
10;1982;15.25;13194872;0;0;13194872;41868.205;315.153;0;0;315.153
10;1982;15.75;19369995;0;0;19369995;41868.205;462.642;0;0;462.642
10;1982;16.25;21950529;0;0;21950529;41868.205;524.277;0;0;524.277
10;1982;16.75;28076596;0;0;28076596;41868.205;670.595;0;0;670.595
10;1982;17.25;30537280;0;90202;30627482;41868.205;729.367;0;2.154;731.521
10;1982;17.75;33699342;0;0;33699342;41868.205;804.891;0;0;804.891
10;1982;18.25;28366926;0;0;28366926;41868.205;677.529;0;0;677.529
10;1982;18.75;24674326;0;0;24674326;41868.205;589.333;0;0;589.333
10;1982;19.25;23649448;0;0;23649448;41868.205;564.855;0;0;564.855
10;1982;19.75;15130475;287761;90202;15508438;41868.205;361.383;6.873;2.154;370.411
10;1982;20.25;13470439;212451;334700;14017590;41868.205;321.734;5.074;7.994;334.803
10;1982;20.75;13081801;788911;0;13870712;41868.205;312.452;18.843;0;331.295
10;1982;21.25;13263550;1218815;361745;14844110;41868.205;316.793;29.111;8.64;354.544
10;1982;21.75;9206834;1461048;439943;11107825;41868.205;219.9;34.896;10.508;265.305
10;1982;22.25;7176733;3013865;859250;11049848;41868.205;171.412;71.985;20.523;263.92
10;1982;22.75;5786751;2318987;1812890;9918628;41868.205;138.213;55.388;43.3;236.901
10;1982;23.25;6041201;3126929;2877486;12045616;41868.205;144.291;74.685;68.727;287.703
10;1982;23.75;5045263;4084251;5295937;14425451;41868.205;120.503;97.55;126.491;344.544
10;1982;24.25;6103123;3918421;12074861;22096405;41868.205;145.77;93.589;288.402;527.761
10;1982;24.75;2967035;5250442;14202254;22419731;41868.205;70.866;125.404;339.213;535.483
10;1982;25.25;782978;7369065;20817640;28969683;41868.205;18.701;176.006;497.218;691.926
10;1982;25.75;542544;7828451;22947503;31318498;41868.205;12.958;186.978;548.089;748.026
10;1982;26.25;0;6009605;25074605;31084210;41868.205;0;143.536;598.894;742.43
10;1982;26.75;107358;3687021;22270441;26064820;41868.205;2.564;88.063;531.918;622.544
10;1982;27.25;0;2298862;17350728;19649590;41868.205;0;54.907;414.413;469.32
10;1982;27.75;0;804516;11620638;12425154;41868.205;0;19.215;277.553;296.768
10;1982;28.25;0;118185;6160465;6278650;41868.205;0;2.823;147.139;149.962
10;1982;28.75;0;59093;3698961;3758054;41868.205;0;1.411;88.348;89.759
10;1982;29.25;0;0;1879932;1879932;41868.205;0;0;44.901;44.901
10;1982;29.75;0;0;497087;497087;41868.205;0;0;11.873;11.873
10;1982;30.25;0;0;90202;90202;41868.205;0;0;2.154;2.154
10;1982;30.75;0;0;0;0;41868.205;0;0;0;0
10;1982;31.25;0;0;0;0;41868.205;0;0;0;0
10;1982;31.75;0;0;0;0;41868.205;0;0;0;0
10;1983;5.25;0;0;0;0;33058.376;0;0;0;0
10;1983;5.75;0;0;0;0;33058.376;0;0;0;0
10;1983;6.25;0;0;0;0;33058.376;0;0;0;0
10;1983;6.75;0;0;0;0;33058.376;0;0;0;0
10;1983;7.25;0;0;0;0;33058.376;0;0;0;0
10;1983;7.75;0;0;0;0;33058.376;0;0;0;0
10;1983;8.25;141896;0;0;141896;33058.376;4.292;0;0;4.292
10;1983;8.75;0;0;0;0;33058.376;0;0;0;0
10;1983;9.25;0;0;0;0;33058.376;0;0;0;0
10;1983;9.75;152460;0;0;152460;33058.376;4.612;0;0;4.612
10;1983;10.25;789113;0;0;789113;33058.376;23.87;0;0;23.87
10;1983;10.75;449560;0;0;449560;33058.376;13.599;0;0;13.599
10;1983;11.25;127392;0;0;127392;33058.376;3.854;0;0;3.854
10;1983;11.75;591792;0;0;591792;33058.376;17.901;0;0;17.901
10;1983;12.25;751043;0;0;751043;33058.376;22.719;0;0;22.719
10;1983;12.75;958087;0;0;958087;33058.376;28.982;0;0;28.982
10;1983;13.25;3267746;0;0;3267746;33058.376;98.848;0;0;98.848
10;1983;13.75;6223209;0;0;6223209;33058.376;188.249;0;0;188.249
10;1983;14.25;10300898;0;0;10300898;33058.376;311.597;0;0;311.597
10;1983;14.75;18731945;0;0;18731945;33058.376;566.632;0;0;566.632
10;1983;15.25;26715711;0;0;26715711;33058.376;808.137;0;0;808.137
10;1983;15.75;32819388;0;0;32819388;33058.376;992.771;0;0;992.771
10;1983;16.25;45693663;0;0;45693663;33058.376;1382.211;0;0;1382.211
10;1983;16.75;61046179;61506;0;61107685;33058.376;1846.618;1.861;0;1848.478
10;1983;17.25;65772460;0;0;65772460;33058.376;1989.585;0;0;1989.585
10;1983;17.75;60591222;0;0;60591222;33058.376;1832.855;0;0;1832.855
10;1983;18.25;51223504;0;0;51223504;33058.376;1549.486;0;0;1549.486
10;1983;18.75;33480314;207782;0;33688096;33058.376;1012.763;6.285;0;1019.049
10;1983;19.25;18019660;538577;61506;18619743;33058.376;545.086;16.292;1.861;563.238
10;1983;19.75;12799668;733219;152460;13685347;33058.376;387.184;22.18;4.612;413.975
10;1983;20.25;9668568;1308674;0;10977242;33058.376;292.47;39.587;0;332.056
10;1983;20.75;8233528;3287029;141896;11662453;33058.376;249.06;99.431;4.292;352.784
10;1983;21.25;6659024;3151183;165329;9975536;33058.376;201.432;95.322;5.001;301.755
10;1983;21.75;3801396;5904723;300876;10006995;33058.376;114.99;178.615;9.101;302.707
10;1983;22.25;2567442;6726499;421276;9715217;33058.376;77.664;203.473;12.743;293.881
10;1983;22.75;2227949;6224042;1038033;9490024;33058.376;67.394;188.274;31.4;287.069
10;1983;23.25;796826;5825863;1335405;7958094;33058.376;24.104;176.23;40.395;240.729
10;1983;23.75;400340;4926696;1808266;7135302;33058.376;12.11;149.03;54.699;215.839
10;1983;24.25;115821;3574397;4468302;8158520;33058.376;3.504;108.124;135.164;246.791
10;1983;24.75;104493;3817341;5771771;9693605;33058.376;3.161;115.473;174.593;293.227
10;1983;25.25;64345;3279073;9595594;12939012;33058.376;1.946;99.19;290.262;391.399
10;1983;25.75;12869;1716883;14402539;16132291;33058.376;0.389;51.935;435.67;487.994
10;1983;26.25;12869;2142220;22124736;24279825;33058.376;0.389;64.801;669.263;734.453
10;1983;26.75;141896;2193985;21763971;24099852;33058.376;4.292;66.367;658.35;729.009
10;1983;27.25;0;1138982;20545093;21684075;33058.376;0;34.454;621.479;655.933
10;1983;27.75;0;949336;15690141;16639477;33058.376;0;28.717;474.619;503.336
10;1983;28.25;0;300237;9420414;9720651;33058.376;0;9.082;284.963;294.045
10;1983;28.75;0;164404;5229722;5394126;33058.376;0;4.973;158.197;163.17
10;1983;29.25;0;12869;2481574;2494443;33058.376;0;0.389;75.066;75.456
10;1983;29.75;0;0;1097076;1097076;33058.376;0;0;33.186;33.186
10;1983;30.25;0;0;290647;290647;33058.376;0;0;8.792;8.792
10;1983;30.75;0;0;213966;213966;33058.376;0;0;6.472;6.472
10;1983;31.25;0;0;0;0;33058.376;0;0;0;0
10;1983;31.75;0;0;0;0;33058.376;0;0;0;0
10;1984;5.25;0;0;0;0;49522.626;0;0;0;0
10;1984;5.75;0;0;0;0;49522.626;0;0;0;0
10;1984;6.25;0;0;0;0;49522.626;0;0;0;0
10;1984;6.75;0;0;0;0;49522.626;0;0;0;0
10;1984;7.25;0;0;0;0;49522.626;0;0;0;0
10;1984;7.75;0;0;0;0;49522.626;0;0;0;0
10;1984;8.25;0;0;0;0;49522.626;0;0;0;0
10;1984;8.75;0;0;0;0;49522.626;0;0;0;0
10;1984;9.25;0;0;0;0;49522.626;0;0;0;0
10;1984;9.75;0;0;0;0;49522.626;0;0;0;0
10;1984;10.25;35560;0;0;35560;49522.626;0.718;0;0;0.718
10;1984;10.75;71121;0;0;71121;49522.626;1.436;0;0;1.436
10;1984;11.25;114101;0;0;114101;49522.626;2.304;0;0;2.304
10;1984;11.75;251671;0;0;251671;49522.626;5.082;0;0;5.082
10;1984;12.25;928509;0;0;928509;49522.626;18.749;0;0;18.749
10;1984;12.75;1405439;0;0;1405439;49522.626;28.38;0;0;28.38
10;1984;13.25;4197276;0;0;4197276;49522.626;84.755;0;0;84.755
10;1984;13.75;5151921;0;0;5151921;49522.626;104.032;0;0;104.032
10;1984;14.25;7980190;0;0;7980190;49522.626;161.142;0;0;161.142
10;1984;14.75;10791574;0;0;10791574;49522.626;217.912;0;0;217.912
10;1984;15.25;12220675;0;0;12220675;49522.626;246.77;0;0;246.77
10;1984;15.75;18385589;0;0;18385589;49522.626;371.256;0;0;371.256
10;1984;16.25;23028098;0;0;23028098;49522.626;465.002;0;0;465.002
10;1984;16.75;24558018;17780;0;24575798;49522.626;495.895;0.359;0;496.254
10;1984;17.25;27422055;26473;0;27448528;49522.626;553.728;0.535;0;554.262
10;1984;17.75;22718924;46337;0;22765261;49522.626;458.758;0.936;0;459.694
10;1984;18.25;16981939;107977;0;17089916;49522.626;342.913;2.18;0;345.093
10;1984;18.75;18666690;92925;28557;18788172;49522.626;376.933;1.876;0.577;379.386
10;1984;19.25;21230840;290959;26473;21548272;49522.626;428.71;5.875;0.535;435.12
10;1984;19.75;28572655;462529;52947;29088131;49522.626;576.962;9.34;1.069;587.371
10;1984;20.25;31391081;972269;193084;32556434;49522.626;633.874;19.633;3.899;657.405
10;1984;20.75;33153248;1524015;309381;34986644;49522.626;669.457;30.774;6.247;706.478
10;1984;21.25;31342699;2025146;605545;33973390;49522.626;632.897;40.893;12.228;686.018
10;1984;21.75;22358061;3892959;1010912;27261932;49522.626;451.472;78.61;20.413;550.494
10;1984;22.25;11440067;5109958;1818247;18368272;49522.626;231.007;103.184;36.715;370.907
10;1984;22.75;7224663;4774356;2804715;14803734;49522.626;145.886;96.408;56.635;298.929
10;1984;23.25;3459376;4362977;3582904;11405257;49522.626;69.854;88.101;72.349;230.304
10;1984;23.75;2115658;3641950;6213004;11970612;49522.626;42.721;73.541;125.458;241.72
10;1984;24.25;1825732;3925047;7637879;13388658;49522.626;36.867;79.258;154.23;270.354
10;1984;24.75;650404;3330909;8582273;12563586;49522.626;13.133;67.26;173.3;253.694
10;1984;25.25;234875;3904870;9864595;14004340;49522.626;4.743;78.85;199.194;282.787
10;1984;25.75;111350;3106794;12817092;16035236;49522.626;2.248;62.735;258.813;323.796
10;1984;26.25;87879;2507026;16548740;19143645;49522.626;1.775;50.624;334.165;386.564
10;1984;26.75;26473;1851385;19187150;21065008;49522.626;0.535;37.385;387.442;425.361
10;1984;27.25;0;1136808;23245321;24382129;49522.626;0;22.955;469.388;492.343
10;1984;27.75;0;623815;23995670;24619485;49522.626;0;12.597;484.54;497.136
10;1984;28.25;0;596034;23538677;24134711;49522.626;0;12.036;475.312;487.347
10;1984;28.75;0;400999;13548626;13949625;49522.626;0;8.097;273.585;281.682
10;1984;29.25;0;132132;8788444;8920576;49522.626;0;2.668;177.463;180.131
10;1984;29.75;0;17780;4778246;4796026;49522.626;0;0.359;96.486;96.845
10;1984;30.25;0;35560;2070766;2106326;49522.626;0;0.718;41.815;42.533
10;1984;30.75;0;17780;1042606;1060386;49522.626;0;0.359;21.053;21.412
10;1984;31.25;0;0;228379;228379;49522.626;0;0;4.612;4.612
10;1984;31.75;0;0;100074;100074;49522.626;0;0;2.021;2.021
10;1985;5.25;0;0;0;0;49372.047;0;0;0;0
10;1985;5.75;0;0;0;0;49372.047;0;0;0;0
10;1985;6.25;0;0;0;0;49372.047;0;0;0;0
10;1985;6.75;0;0;0;0;49372.047;0;0;0;0
10;1985;7.25;0;0;0;0;49372.047;0;0;0;0
10;1985;7.75;0;0;0;0;49372.047;0;0;0;0
10;1985;8.25;0;0;0;0;49372.047;0;0;0;0
10;1985;8.75;87522;0;0;87522;49372.047;1.773;0;0;1.773
10;1985;9.25;100596;0;0;100596;49372.047;2.038;0;0;2.038
10;1985;9.75;255366;0;0;255366;49372.047;5.172;0;0;5.172
10;1985;10.25;321779;0;0;321779;49372.047;6.517;0;0;6.517
10;1985;10.75;419186;0;0;419186;49372.047;8.49;0;0;8.49
10;1985;11.25;685501;0;0;685501;49372.047;13.884;0;0;13.884
10;1985;11.75;704013;0;0;704013;49372.047;14.259;0;0;14.259
10;1985;12.25;271510;0;0;271510;49372.047;5.499;0;0;5.499
10;1985;12.75;692643;0;0;692643;49372.047;14.029;0;0;14.029
10;1985;13.25;1648358;0;0;1648358;49372.047;33.386;0;0;33.386
10;1985;13.75;2264200;0;0;2264200;49372.047;45.86;0;0;45.86
10;1985;14.25;4060927;0;0;4060927;49372.047;82.252;0;0;82.252
10;1985;14.75;5956936;0;0;5956936;49372.047;120.654;0;0;120.654
10;1985;15.25;6915810;0;0;6915810;49372.047;140.075;0;0;140.075
10;1985;15.75;8592106;0;0;8592106;49372.047;174.028;0;0;174.028
10;1985;16.25;9816320;0;0;9816320;49372.047;198.823;0;0;198.823
10;1985;16.75;11528978;0;0;11528978;49372.047;233.512;0;0;233.512
10;1985;17.25;13454971;70253;0;13525224;49372.047;272.522;1.423;0;273.945
10;1985;17.75;17197684;52396;0;17250080;49372.047;348.328;1.061;0;349.39
10;1985;18.25;23106526;90152;0;23196678;49372.047;468.008;1.826;0;469.834
10;1985;18.75;28329727;227731;60699;28618157;49372.047;573.801;4.613;1.229;579.643
10;1985;19.25;35192109;196563;0;35388672;49372.047;712.794;3.981;0;716.775
10;1985;19.75;35249479;518553;35127;35803159;49372.047;713.956;10.503;0.711;725.171
10;1985;20.25;30264644;1018971;47593;31331208;49372.047;612.991;20.639;0.964;634.594
10;1985;20.75;22797361;1707835;295221;24800417;49372.047;461.746;34.591;5.98;502.317
10;1985;21.25;12681670;2437001;734715;15853386;49372.047;256.859;49.36;14.881;321.1
10;1985;21.75;10045777;3445177;1406266;14897220;49372.047;203.471;69.78;28.483;301.734
10;1985;22.25;9383273;5563001;2915052;17861326;49372.047;190.052;112.675;59.043;361.77
10;1985;22.75;9304456;8106281;4845491;22256228;49372.047;188.456;164.188;98.142;450.786
10;1985;23.25;7972444;8357993;8349345;24679782;49372.047;161.477;169.286;169.111;499.874
10;1985;23.75;3763067;9954408;8434662;22152137;49372.047;76.219;201.62;170.839;448.678
10;1985;24.25;1539448;11424827;11674346;24638621;49372.047;31.181;231.403;236.457;499.04
10;1985;24.75;424122;10141993;16413766;26979881;49372.047;8.59;205.42;332.451;546.461
10;1985;25.25;295604;9491967;21114278;30901849;49372.047;5.987;192.254;427.657;625.898
10;1985;25.75;37019;5651477;21905979;27594475;49372.047;0.75;114.467;443.692;558.909
10;1985;26.25;0;3068893;22510057;25578950;49372.047;0;62.159;455.927;518.086
10;1985;26.75;0;1755868;18911899;20667767;49372.047;0;35.564;383.049;418.613
10;1985;27.25;0;728757;20052658;20781415;49372.047;0;14.761;406.154;420.915
10;1985;27.75;0;583328;16435238;17018566;49372.047;0;11.815;332.885;344.7
10;1985;28.25;0;72329;13915685;13988014;49372.047;0;1.465;281.854;283.318
10;1985;28.75;0;37019;9201840;9238859;49372.047;0;0.75;186.378;187.127
10;1985;29.25;37019;55060;4738500;4830579;49372.047;0.75;1.115;95.975;97.84
10;1985;29.75;0;0;2326952;2326952;49372.047;0;0;47.131;47.131
10;1985;30.25;0;0;936522;936522;49372.047;0;0;18.969;18.969
10;1985;30.75;0;0;305887;305887;49372.047;0;0;6.196;6.196
10;1985;31.25;0;0;0;0;49372.047;0;0;0;0
10;1985;31.75;0;0;0;0;49372.047;0;0;0;0
10;1986;5.25;0;0;0;0;42514.143;0;0;0;0
10;1986;5.75;0;0;0;0;42514.143;0;0;0;0
10;1986;6.25;0;0;0;0;42514.143;0;0;0;0
10;1986;6.75;0;0;0;0;42514.143;0;0;0;0
10;1986;7.25;0;0;0;0;42514.143;0;0;0;0
10;1986;7.75;0;0;0;0;42514.143;0;0;0;0
10;1986;8.25;82439;0;0;82439;42514.143;1.939;0;0;1.939
10;1986;8.75;336872;0;0;336872;42514.143;7.924;0;0;7.924
10;1986;9.25;516385;0;0;516385;42514.143;12.146;0;0;12.146
10;1986;9.75;864003;0;0;864003;42514.143;20.323;0;0;20.323
10;1986;10.25;834075;0;0;834075;42514.143;19.619;0;0;19.619
10;1986;10.75;656290;0;0;656290;42514.143;15.437;0;0;15.437
10;1986;11.25;817941;0;0;817941;42514.143;19.239;0;0;19.239
10;1986;11.75;662624;0;0;662624;42514.143;15.586;0;0;15.586
10;1986;12.25;995054;0;0;995054;42514.143;23.405;0;0;23.405
10;1986;12.75;1837031;0;0;1837031;42514.143;43.21;0;0;43.21
10;1986;13.25;3447478;0;0;3447478;42514.143;81.09;0;0;81.09
10;1986;13.75;6717808;0;0;6717808;42514.143;158.013;0;0;158.013
10;1986;14.25;10842986;0;0;10842986;42514.143;255.044;0;0;255.044
10;1986;14.75;16996666;0;0;16996666;42514.143;399.789;0;0;399.789
10;1986;15.25;23768402;0;0;23768402;42514.143;559.07;0;0;559.07
10;1986;15.75;34231929;0;0;34231929;42514.143;805.189;0;0;805.189
10;1986;16.25;40139517;0;0;40139517;42514.143;944.145;0;0;944.145
10;1986;16.75;37261757;0;0;37261757;42514.143;876.456;0;0;876.456
10;1986;17.25;30399074;0;0;30399074;42514.143;715.034;0;0;715.034
10;1986;17.75;21600743;40080;0;21640823;42514.143;508.084;0.943;0;509.026
10;1986;18.25;12250355;80159;0;12330514;42514.143;288.148;1.885;0;290.033
10;1986;18.75;11200406;67807;0;11268213;42514.143;263.451;1.595;0;265.046
10;1986;19.25;8173888;337818;0;8511706;42514.143;192.263;7.946;0;200.209
10;1986;19.75;7471199;572954;80159;8124312;42514.143;175.734;13.477;1.885;191.097
10;1986;20.25;6065319;1394793;0;7460112;42514.143;142.666;32.808;0;175.474
10;1986;20.75;4795521;3187237;125688;8108446;42514.143;112.798;74.969;2.956;190.723
10;1986;21.25;3425905;5214560;458326;9098791;42514.143;80.583;122.655;10.781;214.018
10;1986;21.75;2602714;5385681;1415163;9403558;42514.143;61.22;126.68;33.287;221.187
10;1986;22.25;1567135;9348628;2766793;13682556;42514.143;36.861;219.895;65.079;321.835
10;1986;22.75;1233911;9571520;5336313;16141744;42514.143;29.024;225.137;125.519;379.679
10;1986;23.25;1088438;11618482;9055377;21762297;42514.143;25.602;273.285;212.997;511.884
10;1986;23.75;529481;9475920;12723128;22728529;42514.143;12.454;222.889;299.268;534.611
10;1986;24.25;158899;6659519;21921038;28739456;42514.143;3.738;156.642;515.618;675.998
10;1986;24.75;163875;3629881;33001534;36795290;42514.143;3.855;85.381;776.248;865.484
10;1986;25.25;39606;1532170;34432811;36004587;42514.143;0.932;36.039;809.914;846.885
10;1986;25.75;0;1010005;36318676;37328681;42514.143;0;23.757;854.273;878.03
10;1986;26.25;0;627050;33598491;34225541;42514.143;0;14.749;790.29;805.039
10;1986;26.75;0;405744;24629098;25034842;42514.143;0;9.544;579.315;588.859
10;1986;27.25;0;79213;17125889;17205102;42514.143;0;1.863;402.828;404.691
10;1986;27.75;0;39606;12206459;12246065;42514.143;0;0.932;287.115;288.047
10;1986;28.25;0;42833;8293857;8336690;42514.143;0;1.008;195.085;196.092
10;1986;28.75;0;42833;6074774;6117607;42514.143;0;1.008;142.888;143.896
10;1986;29.25;0;0;4361703;4361703;42514.143;0;0;102.594;102.594
10;1986;29.75;0;0;1951494;1951494;42514.143;0;0;45.902;45.902
10;1986;30.25;0;0;861262;861262;42514.143;0;0;20.258;20.258
10;1986;30.75;0;0;286831;286831;42514.143;0;0;6.747;6.747
10;1986;31.25;0;0;519107;519107;42514.143;0;0;12.21;12.21
10;1986;31.75;0;0;45529;45529;42514.143;0;0;1.071;1.071
10;1987;5.25;0;0;0;0;54389.016;0;0;0;0
10;1987;5.75;0;0;0;0;54389.016;0;0;0;0
10;1987;6.25;0;0;0;0;54389.016;0;0;0;0
10;1987;6.75;0;0;0;0;54389.016;0;0;0;0
10;1987;7.25;0;0;0;0;54389.016;0;0;0;0
10;1987;7.75;0;0;0;0;54389.016;0;0;0;0
10;1987;8.25;0;0;0;0;54389.016;0;0;0;0
10;1987;8.75;0;0;0;0;54389.016;0;0;0;0
10;1987;9.25;163026;0;0;163026;54389.016;2.997;0;0;2.997
10;1987;9.75;0;0;0;0;54389.016;0;0;0;0
10;1987;10.25;652105;0;0;652105;54389.016;11.99;0;0;11.99
10;1987;10.75;1578993;0;0;1578993;54389.016;29.031;0;0;29.031
10;1987;11.25;794110;0;0;794110;54389.016;14.601;0;0;14.601
10;1987;11.75;479324;0;0;479324;54389.016;8.813;0;0;8.813
10;1987;12.25;1145108;0;0;1145108;54389.016;21.054;0;0;21.054
10;1987;12.75;2201977;0;0;2201977;54389.016;40.486;0;0;40.486
10;1987;13.25;5098839;0;0;5098839;54389.016;93.748;0;0;93.748
10;1987;13.75;6681761;0;0;6681761;54389.016;122.851;0;0;122.851
10;1987;14.25;13555474;0;0;13555474;54389.016;249.232;0;0;249.232
10;1987;14.75;19853031;0;0;19853031;54389.016;365.019;0;0;365.019
10;1987;15.25;37420156;0;0;37420156;54389.016;688.009;0;0;688.009
10;1987;15.75;49320193;0;0;49320193;54389.016;906.804;0;0;906.804
10;1987;16.25;59272038;0;0;59272038;54389.016;1089.78;0;0;1089.78
10;1987;16.75;55602186;0;0;55602186;54389.016;1022.305;0;0;1022.305
10;1987;17.25;59416552;71759;0;59488311;54389.016;1092.437;1.319;0;1093.756
